Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,273,21531,GERMAN,290,Ger Internet,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 290
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,403,21531,GERMAN,290,Ger Internet,N,,,,2003-09-02,,,,0,0,,GERMA,GERMA 290
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,274,21651,GERMAN,300,Towards Fluency,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 300
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,258,20840,GERMAN,307,Ger for Medicine,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 307
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,486,41722,GERMAN,315,Intro to German Lit,N,,,,,,,,0,0,,GERMA,GERMA 315
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,275,21532,GERMAN,319,Engineering German,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 319
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,85,5348,GERMAN,325,Interm German,N,,,,,,,,0,0,,GERMA,GERMA 325
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,86,1689,GERMAN,326,Interm German,N,,,,,,,,0,0,,GERMA,GERMA 326
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,404,39973,GERMAN,332,German Film,N,,,,2003-09-02,,,,0,0,,GERMA,GERMA 332
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,487,45059,GERMAN,336,Performing German,N,,,,,,,,0,0,,GERMA,GERMA 336
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,87,5350,GERMAN,350,Business German,N,,,,,,,,0,0,,GERMA,GERMA 350
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,88,8376,GERMAN,351,Prac Business Ger,N,,,,,,,,0,0,,GERMA,GERMA 351
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,342,18198,GERMAN,380,Arthur & Songs,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 380
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,90,5351,GERMAN,381,18-19th Cent Drama,N,,,,,,,,0,0,,GERMA,GERMA 381
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,91,5352,GERMAN,382,19-20th Cent Drama,N,,,,,,,,0,0,,GERMA,GERMA 382
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,92,10367,GERMAN,383,German Lyric Poetry,N,,,,,,,,0,0,,GERMA,GERMA 383
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,93,8377,GERMAN,384,Romanticsm-Realism,N,,,,,,,,0,0,,GERMA,GERMA 384
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,94,5353,GERMAN,385,Ger Prose 19c-Pres,N,,,,,,,,0,0,,GERMA,GERMA 385
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,97,5354,GERMAN,415,Ger in Contemp World,N,,,,,,,,0,0,,GERMA,GERMA 415
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,110,9755,GERMAN,416,Sem German Studies,N,,,,,,,,0,0,,GERMA,GERMA 416
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,276,21535,GERMAN,419,Drama and History,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 419
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,277,21653,GERMAN,421,Marriage:Medieval,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 421
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,278,21536,GERMAN,422,Ger-Jewish Culture,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 422
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,98,5355,GERMAN,425,Adv German,N,,,,,,,,0,0,,GERMA,GERMA 425
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,99,8379,GERMAN,426,Adv German,N,,,,,,,,0,0,,GERMA,GERMA 426
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,257,17261,GERMAN,430,Do Bus German,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 430
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,294,22345,GERMAN,431,Germ Mgt&Marketing,N,,,,2000-09-06,,,,0,0,,GERMA,GERMA 431
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,100,8384,GERMAN,450,Med Lit Mod Trans,N,,,,,,,,0,0,,GERMA,GERMA 450
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,279,5362,GERMAN,451,16-17th C Ger Lit,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 451
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,343,8385,GERMAN,452,18th C Ger Lit,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 452
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,344,8386,GERMAN,453,Germ Classical Lit,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 453
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,103,10792,GERMAN,454,German Romanticism,N,,,,,,,,0,0,,GERMA,GERMA 454
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,104,5363,GERMAN,455,19th C Ger Fiction,N,,,,,,,,0,0,,GERMA,GERMA 455
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,345,10793,GERMAN,456,19th C Ger Theater,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 456
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,106,10794,GERMAN,457,20th C Ger Fiction,N,,,,,,,,0,0,,GERMA,GERMA 457
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,107,10795,GERMAN,458,Ger Lit After 1945,N,,,,,,,,0,0,,GERMA,GERMA 458
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,280,10796,GERMAN,459,Lit of Ger Dem Rep,N,,,,1999-09-08,,,,0,0,,GERMA,GERMA 459
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,450,41723,GERMAN,464,German Ethnicities,N,,,,2006-09-05,,,,0,0,,GERMA,GERMA 464
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,346,15191,GERMAN,471,Ger Lit Beg Pres I,N,,,,1998-09-08,,,,0,0,,GERMA,GERMA 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,467,15192,GERMAN,472,Ger Lit Bg Pres II,N,,,,,1999-09-08,,,0,0,,GERMA,GERMA 472
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,111,10803,GERMAN,506,Struct of Mod Germ,N,,,,,,,,0,0,,GERMA,GERMA 506
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,330,5398,GREEK,401,Greek Prose,N,,,,1997-09-03,,,,0,0,,GREE,GREE 401
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,331,8415,GREEK,402,Drama,N,,,,1997-09-03,,,,0,0,,GREE,GREE 402
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,327,19292,GREEK,405,Intermediate,N,,,,,2005-09-05,,,0,0,,GREE,GREE 405
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,332,15947,GREEK,410,Elem Composition,N,,,,1997-09-03,,,,0,0,,GREE,GREE 410
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,113,10558,GREEK,435,5th C Prose,N,,,,,,,,0,0,,GREE,GREE 435
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,114,11975,GREEK,436,Herodotus,N,,,,,,,,0,0,,GREE,GREE 436
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,435,41647,GREEK,437,Thucydides,N,,,,2006-09-05,,,,0,0,,GREE,GREE 437
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,295,10009,GREEK,438,Attic Orators,N,,,,2000-09-06,,,,0,0,,GREE,GREE 438
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,436,41690,GREEK,439,Xenophon,N,,,,2006-09-05,,,,0,0,,GREE,GREE 439
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,437,41691,GREEK,441,"Lyrics, Elegy & Iamb",N,,,,2006-09-05,,,,0,0,,GREE,GREE 441
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,438,41693,GREEK,442,Pindar & Bacchylides,N,,,,2006-09-05,,,,0,0,,GREE,GREE 442
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,439,41694,GREEK,449,Tragedy,N,,,,2006-09-05,,,,0,0,,GREE,GREE 449
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,440,41698,GREEK,452,Ethnography,N,,,,2006-09-05,,,,0,0,,GREE,GREE 452
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,441,41699,GREEK,453,Medical Writers,N,,,,2006-09-05,,,,0,0,,GREE,GREE 453
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,442,41700,GREEK,454,Pre-Socratic Phil,N,,,,2006-09-05,,,,0,0,,GREE,GREE 454
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,443,41702,GREEK,455,Greek Novel,N,,,,2006-09-05,,,,0,0,,GREE,GREE 455
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,281,11976,GREEK,459,Bucolic Poets,N,,,,1999-09-08,,,,0,0,,GREE,GREE 459
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,444,41704,GREEK,461,Hellenistic Poetry,N,,,,2006-09-05,,,,0,0,,GREE,GREE 461
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,334,11977,GREEK,462,Plato: Republic,N,,,,1997-09-03,,,,0,0,,GREE,GREE 462
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,333,10370,GREEK,463,Plato: Dialogues,N,,,,1997-09-03,,,,0,0,,GREE,GREE 463
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,445,41705,GREEK,465,Aristot: Poet & Rhet,N,,,,2006-09-05,,,,0,0,,GREE,GREE 465
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,446,41706,GREEK,466,Polybius,N,,,,2006-09-05,,,,0,0,,GREE,GREE 466
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,447,41665,GREEK,467,Arrian,N,,,,2006-09-05,,,,0,0,,GREE,GREE 467
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,448,41709,GREEK,471,Imperial Greek,N,,,,2006-09-05,,,,0,0,,GREE,GREE 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,419,40765,GREEK,476,Adv Greek Reading,N,,,,2004-09-07,,,,0,0,,GREE,GREE 476
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,335,14816,GREEK,506,Adv Greek Comp,N,,,,1997-09-03,,,,0,0,,GREE,GREE 506
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,336,10374,GREEK,509,The Homeric Epic,N,,,,1997-09-03,,,,0,0,,GREE,GREE 509
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,337,5400,GREEK,511,Thucydides,N,,,,1997-09-03,,,,0,0,,GREE,GREE 511
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,296,14263,GREEK,515,Euripides,N,,,,2000-09-06,,,,0,0,,GREE,GREE 515
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,115,5401,GREEK,516,Aristophanes,N,,,,,,,,0,0,,GREE,GREE 516
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,449,5401,GREEK,516,Aristophanes,N,,,,2006-09-05,,,,0,0,,GREE,GREE 516
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,116,8418,GREEK,519,Aeschylus,N,,,,,,,,0,0,,GREE,GREE 519
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,297,10829,GREEK,520,Sophocles,N,,,,2000-09-06,,,,0,0,,GREE,GREE 520
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,298,5402,GREEK,521,Pindar,N,,,,2000-09-06,,,,0,0,,GREE,GREE 521
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,420,16671,GREEK,550,Grk Lyric Poetry,N,,,,2004-09-07,,,,0,0,,GREE,GREE 550
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,338,13984,GREEK,554,Plato,N,,,,1997-09-03,,,,0,0,,GREE,GREE 554
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,299,12889,GREEK,556,Grk Phil Lit I,N,,,,2000-09-06,,,,0,0,,GREE,GREE 556
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,300,8420,GREEK,560,Hellenistic Poet,N,,,,2000-09-06,,,,0,0,,GREE,GREE 560
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,309,22079,GREEKMOD,301,Inter Mod Greek I,N,,,,2000-09-06,,,,0,0,,GREEKMO,GREEKMO 301
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,310,22080,GREEKMOD,302,Inter Mod Greek II,N,,,,2000-09-06,,,,0,0,,GREEKMO,GREEKMO 302
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,117,5409,HEBREW,301,Advanced Hebrew I,N,,,,,,,,0,0,,HEBRE,HEBRE 301
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,118,5410,HEBREW,302,Adv Hebrew II,N,,,,,,,,0,0,,HEBRE,HEBRE 302
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,421,40690,HJCS,305,Israeli Theater&Film,N,,,,2004-09-07,,,,0,0,,HJC,HJC 305
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,119,5411,HJCS,401,Hebrew Media I,N,,,,,,,,0,0,,HJC,HJC 401
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,120,8426,HJCS,402,Hebrew Media II,N,,,,,,,,0,0,,HJC,HJC 402
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,121,1698,HJCS,471,Reading Hebrew Lit,N,,,,,,,,0,0,,HJC,HJC 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,122,13312,HJCS,472,Intr Heb Lit II,N,,,,,,,,0,0,,HJC,HJC 472
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,339,12891,HJCS,493,Hebrew Structure,N,,,,1997-09-03,,,,0,0,,HJC,HJC 493
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,470,5415,HJCS,542,Lit Heb Bibl,N,,,,1997-09-03,,,,0,0,,HJC,HJC 542
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,21,5413,HJCS,544,Tannaitic Lit,N,,,,,,,,0,0,,HJC,HJC 544
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,123,5414,HJCS,545,Med Jewish Lit,N,,,,,,,,0,0,,HJC,HJC 545
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,125,8431,HJCS,572,Israeli Lit II,N,,,,,,,,0,0,,HJC,HJC 572
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,361,22217,ITALIAN,235,Adv Italian Pract I,N,,,,2000-09-02,,,,0,0,,ITALIA,ITALIA 235
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,478,43050,ITALIAN,236,Adv Italian Pract II,N,,,,,,,,0,0,,ITALIA,ITALIA 236
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,301,1757,ITALIAN,275,Ital Multimedia I,N,,,,2000-09-06,,,,0,0,,ITALIA,ITALIA 275
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,126,1757,ITALIAN,275,Ital Multimedia I,N,,,,,,,,0,0,,ITALIA,ITALIA 275
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,477,43051,ITALIAN,276,Ital Multimedia II,N,,,,,,,,0,0,,ITALIA,ITALIA 276
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,127,20021,ITALIAN,300,Adv Comp&Conv,N,,,,,,,,0,0,,ITALIA,ITALIA 300
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,384,39331,ITALIAN,305,Intro Italian Study,N,,,,2002-09-03,,,,0,0,,ITALIA,ITALIA 305
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,259,10849,ITALIAN,320,Mod Ital Studies,N,,,,1998-09-08,,,,0,0,,ITALIA,ITALIA 320
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,405,10849,ITALIAN,320,Mod Ital Studies,N,,,,2003-09-02,,,,0,0,,ITALIA,ITALIA 320
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,128,5618,ITALIAN,340,Contemp Ital,N,,,,,,,,0,0,,ITALIA,ITALIA 340
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,406,39972,ITALIAN,345,Intermed Bus Italian,N,,,,2003-09-02,,,,0,0,,ITALIA,ITALIA 345
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,423,40288,ITALIAN,346,Italian Internship,N,,,,2004-09-07,,,,0,0,,ITALIA,ITALIA 346
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,129,8587,ITALIAN,350,Historical Novel,N,,,,,,,,0,0,,ITALIA,ITALIA 350
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,130,12902,ITALIAN,361,Adv Comprehension,N,,,,,,,,0,0,,ITALIA,ITALIA 361
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,131,1758,ITALIAN,374,Topics Ital Studies,N,,,,,,,,0,0,,ITALIA,ITALIA 374
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,132,5620,ITALIAN,387,Italian Ren Studies,N,,,,,,,,0,0,,ITALIA,ITALIA 387
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,260,15287,ITALIAN,390,Medieval Ital Study,N,,,,1998-09-08,,,,0,0,,ITALIA,ITALIA 390
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,407,15287,ITALIAN,390,Medieval Ital Study,N,,,,2003-09-02,,,,0,0,,ITALIA,ITALIA 390
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,362,8588,ITALIAN,400,Pirandello,N,,,,2000-09-02,,,,0,0,,ITALIA,ITALIA 400
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,408,10039,ITALIAN,422,Politics&Lit,N,,,,2003-09-02,2020-12-18,,,0,0,,ITALIA,ITALIA 422
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,302,21548,ITALIAN,425,Romanticism,N,,,,2000-09-06,,,,0,0,,ITALIA,ITALIA 425
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,303,15285,ITALIAN,464,Mod Ital Poetry,N,,,,2000-09-06,,,,0,0,,ITALIA,ITALIA 464
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,452,15285,ITALIAN,464,Mod Ital Poetry,N,,,,2006-09-05,,,,0,0,,ITALIA,ITALIA 464
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,424,40692,ITALIAN,468,New Italian Media,N,,,,2004-09-07,2020-12-18,,,0,0,,ITALIA,ITALIA 468
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,409,5621,ITALIAN,471,Italian Theater,N,,,,2003-09-02,,,,0,0,,ITALIA,ITALIA 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,261,5621,ITALIAN,471,Italian Theater,N,,,,1998-09-08,,,,0,0,,ITALIA,ITALIA 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,134,5622,ITALIAN,475,"Dante,Petr,Bocc",N,,,,,,,,0,0,,ITALIA,ITALIA 475
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,347,5624,ITALIAN,481,The Novella,N,,,,1998-09-08,,,,0,0,,ITALIA,ITALIA 481
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,428,5625,ITALIAN,482,Backgrnd Mod Ital,N,,,,2005-09-06,,,,0,0,,ITALIA,ITALIA 482
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,136,15286,ITALIAN,483,Ariosto and Tasso,N,,,,,,,,0,0,,ITALIA,ITALIA 483
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,363,11109,ITALIAN,486,Petrarch,N,,,,2000-09-02,,,,0,0,,ITALIA,ITALIA 486
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,304,21549,ITALIAN,499,Adv Indep Study,N,,,,2000-09-06,,,,0,0,,ITALIA,ITALIA 499
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,473,17475,JAPANESE,421,Intn Tec Jpn,N,,,,,2001-09-04,,,0,0,,JAPANES,JAPANES 421
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,474,17476,JAPANESE,445,Read Tec Jpn,N,,,,,2001-09-04,,,0,0,,JAPANES,JAPANES 445
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,475,17477,JAPANESE,446,Read Tec Jpn,N,,,,,2001-09-04,,,0,0,,JAPANES,JAPANES 446
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,305,8601,JAPANESE,493,Teaching 2nd Lang,N,,,,2000-09-06,,,,0,0,,JAPANES,JAPANES 493
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,155,18346,KOREAN,491,Ind Study,N,,,,,,,,0,0,,KOREA,KOREA 491
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,156,5655,LATIN,301,Intermediate Lat,N,,,,,,,,0,0,,LATI,LATI 301
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,157,8607,LATIN,302,Intermed Lat,N,,,,,,,,0,0,,LATI,LATI 302
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,158,5656,LATIN,401,Republican Prose,N,,,,,,,,0,0,,LATI,LATI 401
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,159,5657,LATIN,402,Imperial Prose,N,,,,,,,,0,0,,LATI,LATI 402
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,375,38552,LATIN,403,Elem Composition,N,,,,2000-09-02,,,,0,0,,LATI,LATI 403
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,160,5659,LATIN,409,Augustan Poetry,N,,,,,,,,0,0,,LATI,LATI 409
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,161,8608,LATIN,410,Rep-Imp Poetry,N,,,,,,,,0,0,,LATI,LATI 410
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,410,13336,LATIN,440,Vergil-Bucolics,N,,,,2003-09-02,,,,0,0,,LATI,LATI 440
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,453,41666,LATIN,442,Didactic Poetry,N,,,,2006-09-05,,,,0,0,,LATI,LATI 442
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,454,41718,LATIN,443,Latin Elegy,N,,,,2006-09-05,,,,0,0,,LATI,LATI 443
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,306,8611,LATIN,446,Horace: Odes&Epodes,N,,,,2000-09-06,,,,0,0,,LATI,LATI 446
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,455,41719,LATIN,448,Post-Virgilian Epic,N,,,,2006-09-05,,,,0,0,,LATI,LATI 448
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,456,41728,LATIN,455,Roman Epistolography,N,,,,2006-09-05,,,,0,0,,LATI,LATI 455
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,457,41729,LATIN,460,Tacitus,N,,,,2006-09-05,,,,0,0,,LATI,LATI 460
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,458,41667,LATIN,461,Livy,N,,,,2006-09-05,,,,0,0,,LATI,LATI 461
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,459,41730,LATIN,462,Roman Novel,N,,,,2006-09-05,,,,0,0,,LATI,LATI 462
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,460,41731,LATIN,463,Cicero Orations,N,,,,2006-09-05,,,,0,0,,LATI,LATI 463
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,461,41732,LATIN,464,Cicero:  Letters,N,,,,2006-09-05,,,,0,0,,LATI,LATI 464
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,462,41734,LATIN,471,Cicero: Phil Works,N,,,,2006-09-05,,,,0,0,,LATI,LATI 471
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,463,41746,LATIN,472,Topics Lat Lit & Cul,N,,,,2006-09-05,,,,0,0,,LATI,LATI 472
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,464,41747,LATIN,474,Later Latin Lit,N,,,,2006-09-05,,,,0,0,,LATI,LATI 474
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,465,41748,LATIN,480,Adv Latin Reading,N,,,,2006-09-05,,,,0,0,,LATI,LATI 480
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,162,14828,LATIN,490,Martial&Rom Ep,N,,,,,,,,0,0,,LATI,LATI 490
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,163,14829,LATIN,506,Adv Latin Comp,N,,,,,,,,0,0,,LATI,LATI 506
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,425,15701,LATIN,510,Plautus,N,,,,2005-09-06,,,,0,0,,LATI,LATI 510
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,264,12905,LATIN,535,Petronius,N,,,,1998-09-08,,,,0,0,,LATI,LATI 535
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,307,11987,LATIN,536,Apuleius,N,,,,2000-09-06,,,,0,0,,LATI,LATI 536
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,164,17330,LATIN,551,Elegiac Poets,N,,,,,,,,0,0,,LATI,LATI 551
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,165,8616,LATIN,566,Horace,N,,,,,,,,0,0,,LATI,LATI 566
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,308,15961,LATIN,581,Lucretius-Epicur,N,,,,2000-09-06,,,,0,0,,LATI,LATI 581
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,480,18155,LATINOAM,224,Span Herit Lang,N,,,,,,,,0,0,,LATINOA,LATINOA 224
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,315,22146,LING,398,Intro Spanish Ling,N,,,,2000-09-06,,,,0,0,,LIN,LIN 398
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,255,4753,LING,433,Arab Syn Semantics,N,,,,1998-09-08,,,,0,0,,LIN,LIN 433
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,58,5219,MEMS,377,Early Modern,N,,,,,,,,0,0,,MEM,MEM 377
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,57,16661,MEMS,386,Medieval Lit&Cult,N,,,,,,,,0,0,,MEM,MEM 386
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,77,10777,MEMS,444,Old French Texts,N,,,,,,,,0,0,,MEM,MEM 444
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,320,8292,MEMS,445,Lit in 16th Century,N,,,,2001-09-05,,,,0,0,,MEM,MEM 445
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,402,8292,MEMS,445,Lit in 16th Century,N,,,,2003-09-02,,,,0,0,,MEM,MEM 445
